time,pH,pCO2 Air,pCO2 Seawater,Seawater Temperature,Salinity,East Winds,North Winds,Air Temperature,Surface Temperature,Surface Salinity
2017-06-04 07:00,8.157,410.528,273.404,9.160,33.596,1.056,-6.737,12.937,-5.000,0.000
2017-06-04 08:00,8.141,410.466,277.643,9.283,33.564,0.604,-6.352,12.853,-5.000,0.000
2017-06-04 09:00,8.103,410.339,276.520,8.973,33.635,0.291,-6.270,12.822,-5.000,0.000
2017-06-04 10:00,8.188,410.147,273.471,8.913,33.645,0.430,-6.186,12.817,-5.000,0.000
2017-06-04 11:00,8.165,409.717,273.930,8.859,33.657,0.550,-5.645,12.818,-5.000,0.000
2017-06-04 12:00,8.152,409.804,273.843,8.873,33.655,2.505,-6.166,12.721,-5.000,0.000
2017-06-04 13:00,8.169,409.936,272.873,8.818,33.668,2.739,-6.234,12.612,-5.000,0.000
2017-06-04 14:00,8.161,409.670,272.458,8.810,33.670,1.058,-5.972,12.731,-5.000,0.000
2017-06-04 15:00,8.196,409.936,267.197,8.802,33.673,0.387,-5.950,12.834,-5.000,0.000
2017-06-04 16:00,8.170,409.870,265.667,8.783,33.677,0.981,-5.845,12.819,-5.000,0.000
2017-06-04 17:00,8.196,412.123,263.319,8.771,33.679,0.744,-6.022,12.817,-5.000,0.000
2017-06-04 18:00,8.193,412.406,272.217,8.745,33.685,0.490,-5.380,12.902,-5.000,0.000
2017-06-04 19:00,8.118,412.577,271.851,8.732,33.687,0.831,-5.636,12.913,-5.000,0.000
2017-06-04 20:00,8.120,412.811,274.974,8.775,33.679,1.258,-5.733,12.962,-5.000,0.000
2017-06-04 21:00,8.189,412.885,275.394,8.865,33.660,1.750,-6.148,13.022,-5.000,0.000
2017-06-04 22:00,8.189,412.753,277.654,8.860,33.661,2.101,-6.296,13.146,-5.000,0.000
2017-06-04 23:00,8.116,412.661,272.775,8.760,33.681,1.720,-6.511,13.227,-5.000,0.000
2017-06-05 00:00,8.137,412.494,269.457,8.641,33.707,1.839,-6.859,13.321,-5.000,0.000
2017-06-05 01:00,8.156,412.917,263.865,8.633,33.709,1.674,-7.054,13.430,-5.000,0.000
2017-06-05 02:00,8.209,412.665,260.273,8.637,33.708,1.449,-7.390,13.427,-5.000,0.000
2017-06-05 03:00,8.223,412.742,256.637,8.627,33.711,0.999,-7.748,13.200,-5.000,0.000
2017-06-05 04:00,8.181,413.029,263.926,8.641,33.707,1.094,-7.720,13.020,-5.000,0.000
2017-06-05 05:00,8.184,412.353,281.334,8.658,33.704,0.204,-7.581,12.973,-5.000,0.000
2017-06-05 06:00,8.168,412.215,291.519,8.650,33.705,0.046,-7.465,12.903,-5.000,0.000
2017-06-05 07:00,8.127,411.787,293.483,8.729,33.689,-1.007,-7.517,12.788,-5.000,0.000
2017-06-05 08:00,8.099,412.252,300.235,8.812,33.670,-1.906,-7.223,12.573,-5.000,0.000
2017-06-05 09:00,8.099,412.191,296.687,8.925,33.647,-2.002,-6.479,12.189,-5.000,0.000
2017-06-05 10:00,8.121,413.683,299.237,9.063,33.600,-1.883,-6.317,12.010,-5.000,0.000
2017-06-05 11:00,8.099,416.318,304.953,8.822,33.663,-2.140,-4.560,11.546,-5.000,0.000
2017-06-05 12:00,8.145,418.128,312.057,8.750,33.684,-0.941,-4.220,11.362,-5.000,0.000
2017-06-05 13:00,8.151,420.244,311.439,8.586,33.720,-1.562,-4.504,11.355,-5.000,0.000
2017-06-05 14:00,7.993,418.410,310.035,8.570,33.722,-1.543,-3.153,11.418,-5.000,0.000
2017-06-05 15:00,8.053,419.256,307.131,8.638,33.707,-0.860,-2.955,11.371,-5.000,0.000
2017-06-05 16:00,8.081,420.147,307.465,8.725,33.690,-0.509,-4.031,11.343,-5.000,0.000
2017-06-05 17:00,8.102,423.325,308.155,8.770,33.681,0.054,-4.077,11.602,-5.000,0.000
2017-06-05 18:00,8.154,414.069,310.306,8.769,33.683,0.428,-5.802,12.387,-5.000,0.000
2017-06-05 19:00,8.112,411.365,290.863,8.395,33.762,0.923,-7.135,13.003,-5.000,0.000
2017-06-05 20:00,8.153,413.173,280.769,8.507,33.738,1.110,-8.304,13.169,-5.000,0.000
2017-06-05 21:00,8.201,412.296,282.563,8.779,33.678,1.180,-8.423,13.281,-5.000,0.000
2017-06-05 22:00,8.162,410.352,284.043,8.813,33.672,1.417,-8.339,13.483,-5.000,0.000
2017-06-05 23:00,8.179,410.688,287.439,8.751,33.684,1.923,-8.631,13.633,-5.000,0.000
2017-06-06 00:00,8.156,410.484,291.230,8.652,33.707,2.329,-8.922,13.721,-5.000,0.000
2017-06-06 01:00,8.156,409.923,300.626,8.563,33.722,2.223,-9.151,13.697,-5.000,0.000
2017-06-06 02:00,8.141,409.597,302.235,8.578,33.720,0.744,-8.648,13.487,-5.000,0.000
2017-06-06 03:00,8.120,409.353,309.005,8.580,33.722,0.491,-8.135,13.259,-5.000,0.000
2017-06-06 04:00,8.141,408.378,318.901,8.562,33.726,0.180,-7.305,13.103,-5.000,0.000
2017-06-06 05:00,8.119,408.417,323.910,8.579,33.725,1.116,-6.500,13.017,-5.000,0.000
2017-06-06 06:00,8.118,407.577,338.712,8.592,33.723,1.605,-6.381,12.984,-5.000,0.000
2017-06-06 07:00,8.107,407.481,348.708,8.631,33.714,1.048,-5.910,12.910,-5.000,0.000
2017-06-06 08:00,8.102,407.356,356.554,8.678,33.703,1.247,-5.324,12.818,-5.000,0.000
2017-06-06 09:00,8.094,407.099,359.004,8.716,33.693,1.134,-5.254,12.739,-5.000,0.000
2017-06-06 10:00,8.097,406.761,367.826,8.741,33.688,0.481,-5.143,12.665,-5.000,0.000
2017-06-06 11:00,8.117,406.935,369.109,8.786,33.678,0.375,-4.226,12.524,-5.000,0.000
2017-06-06 12:00,8.117,406.876,361.111,8.814,33.673,0.557,-3.891,12.489,-5.000,0.000
2017-06-06 13:00,8.102,406.552,355.250,8.823,33.670,0.338,-3.326,12.538,-5.000,0.000
2017-06-06 14:00,8.104,406.796,355.872,8.820,33.670,0.179,-3.546,12.661,-5.000,0.000
2017-06-06 15:00,8.090,406.568,353.298,8.845,33.665,-0.227,-2.881,12.881,-5.000,0.000
2017-06-06 16:00,8.107,406.391,344.654,8.878,33.656,-0.173,0.612,12.794,-5.000,0.000
2017-06-06 17:00,8.094,407.329,334.469,8.726,33.683,2.101,-0.661,13.158,-5.000,0.000
2017-06-06 18:00,8.131,407.162,340.192,8.732,33.681,0.628,-1.417,13.582,-5.000,0.000
2017-06-06 19:00,8.103,407.970,343.444,8.790,33.666,-0.910,-0.191,13.937,-5.000,0.000
2017-06-06 20:00,8.132,407.313,351.822,8.837,33.649,1.179,1.138,13.744,-5.000,0.000
2017-06-06 21:00,8.143,407.457,338.349,8.900,33.631,2.586,-0.223,14.098,-5.000,0.000
2017-06-06 22:00,8.125,407.684,342.173,8.944,33.606,1.441,-0.617,14.444,-5.000,0.000
2017-06-06 23:00,8.107,407.736,357.887,8.968,33.591,0.939,-0.540,14.763,-5.000,0.000
2017-06-07 00:00,7.988,407.775,361.230,9.069,33.562,1.252,0.134,14.921,-5.000,0.000
2017-06-07 01:00,7.991,408.286,345.303,9.099,33.541,1.652,-0.094,14.353,-5.000,0.000
2017-06-07 02:00,7.962,408.806,340.592,9.091,33.521,1.192,-0.842,14.141,-5.000,0.000
2017-06-07 03:00,7.947,408.296,335.212,9.080,33.529,-0.420,-0.320,13.746,-5.000,0.000
2017-06-07 04:00,8.124,408.530,324.054,9.068,33.541,-0.255,1.102,13.221,-5.000,0.000
2017-06-07 05:00,8.157,407.926,314.209,9.077,33.548,-0.311,1.672,13.116,-5.000,0.000
2017-06-07 06:00,8.157,407.363,320.545,9.095,33.540,-0.494,1.827,12.883,-5.000,0.000
2017-06-07 07:00,8.154,407.046,331.883,9.090,33.544,-0.016,1.517,12.893,-5.000,0.000
2017-06-07 08:00,8.071,407.027,319.462,9.031,33.569,0.533,1.417,12.799,-5.000,0.000
2017-06-07 09:00,8.154,406.420,312.622,8.953,33.599,0.293,1.199,12.768,-5.000,0.000
2017-06-07 10:00,8.146,406.400,309.106,8.805,33.651,-0.971,0.970,12.537,-5.000,0.000
2017-06-07 11:00,8.093,432.232,305.426,8.898,33.610,-2.001,2.551,11.871,-5.000,0.000
2017-06-07 12:00,8.129,412.451,303.226,8.826,33.636,-1.408,3.254,11.575,-5.000,0.000
2017-06-07 13:00,8.131,408.044,308.562,8.896,33.610,-1.321,3.661,11.553,-5.000,0.000
2017-06-07 14:00,8.155,406.871,310.456,9.123,33.526,-0.855,3.393,11.555,-5.000,0.000
2017-06-07 15:00,8.104,416.903,299.967,8.893,33.602,-2.803,2.359,11.539,-5.000,0.000
2017-06-07 16:00,8.170,412.803,297.416,8.761,33.645,-3.351,2.299,11.481,-5.000,0.000
2017-06-07 17:00,8.152,409.093,294.314,8.749,33.648,-0.963,5.145,12.222,-5.000,0.000
2017-06-07 18:00,8.150,412.319,299.716,8.755,33.646,-1.324,5.179,12.420,-5.000,0.000
2017-06-07 19:00,8.122,412.620,299.260,8.763,33.643,-0.193,5.506,12.416,-5.000,0.000
2017-06-07 20:00,8.146,411.127,297.669,8.768,33.639,1.937,6.109,12.615,-5.000,0.000
2017-06-07 21:00,8.114,405.807,299.668,8.776,33.637,2.381,6.166,12.861,-5.000,0.000
2017-06-07 22:00,8.063,405.575,302.535,8.809,33.626,1.731,6.273,13.133,-5.000,0.000
2017-06-07 23:00,8.095,405.822,300.666,8.922,33.593,1.244,6.059,13.463,-5.000,0.000
2017-06-08 00:00,8.107,406.039,297.478,8.990,33.569,-0.007,5.640,13.379,-5.000,0.000
2017-06-08 01:00,8.170,405.771,294.723,8.998,33.558,-0.933,5.742,13.148,-5.000,0.000
2017-06-08 02:00,8.081,404.682,296.684,8.995,33.562,-1.546,6.062,13.227,-5.000,0.000
2017-06-08 03:00,8.044,404.982,298.393,8.946,33.577,-2.199,5.765,13.213,-5.000,0.000
2017-06-08 04:00,8.054,405.348,308.935,8.946,33.577,-1.674,6.867,12.985,-5.000,0.000
2017-06-08 05:00,8.068,405.228,292.699,8.938,33.580,-1.662,7.510,12.642,-5.000,0.000
2017-06-08 06:00,8.169,404.527,289.905,8.984,33.567,-1.215,7.676,12.585,-5.000,0.000
2017-06-08 07:00,8.175,403.538,288.351,9.113,33.535,0.990,8.596,12.563,-5.000,0.000
2017-06-08 08:00,8.160,403.140,291.489,9.045,33.555,0.684,8.673,12.626,-5.000,0.000
2017-06-08 09:00,8.160,402.744,295.871,9.004,33.569,1.078,9.303,12.576,-5.000,0.000
2017-06-08 10:00,8.166,402.889,299.370,9.690,33.407,1.508,11.312,12.535,-5.000,0.000
2017-06-08 11:00,8.162,403.562,301.305,10.773,33.136,1.901,11.434,12.390,-5.000,0.000
2017-06-08 12:00,8.187,403.971,299.330,11.244,33.002,1.802,9.077,12.290,-5.000,0.000
2017-06-08 13:00,8.173,403.173,291.850,11.265,32.976,4.815,-1.249,12.479,-5.000,0.000
2017-06-08 14:00,8.175,403.811,293.073,11.501,32.795,5.033,-1.786,12.433,-5.000,0.000
2017-06-08 15:00,8.173,403.934,293.587,11.453,32.757,5.374,-1.541,12.240,-5.000,0.000
2017-06-08 16:00,8.152,404.722,304.745,10.901,32.980,4.889,-0.850,11.767,-5.000,0.000
2017-06-08 17:00,8.166,405.268,299.053,9.870,33.318,2.891,1.552,12.378,-5.000,0.000
2017-06-08 18:00,8.163,406.303,302.080,9.967,33.279,6.615,1.306,12.032,-5.000,0.000
2017-06-08 19:00,8.169,406.615,301.492,10.212,33.209,4.415,2.099,12.508,-5.000,0.000
2017-06-08 20:00,8.171,407.130,298.019,10.655,33.013,3.243,3.105,12.379,-5.000,0.000
2017-06-08 21:00,8.170,406.903,295.881,10.239,33.122,0.116,3.914,12.703,-5.000,0.000
2017-06-08 22:00,8.166,407.475,291.590,9.464,33.430,2.252,2.625,12.964,-5.000,0.000
2017-06-08 23:00,8.110,407.492,287.432,9.660,33.332,3.454,0.980,12.545,-5.000,0.000
2017-06-09 00:00,8.094,407.112,282.546,9.593,33.341,3.153,3.674,13.444,-5.000,0.000
2017-06-09 01:00,8.095,407.539,277.792,9.598,33.354,2.652,4.609,13.149,-5.000,0.000
2017-06-09 02:00,8.058,407.093,279.057,9.795,33.272,0.753,5.262,12.867,-5.000,0.000
2017-06-09 03:00,8.098,407.290,284.314,10.352,33.010,1.232,4.867,12.799,-5.000,0.000
2017-06-09 04:00,8.085,406.958,292.642,10.542,32.902,0.571,4.902,12.859,-5.000,0.000
2017-06-09 05:00,8.111,408.058,286.796,10.723,32.774,-0.792,4.957,12.630,-5.000,0.000
2017-06-09 06:00,8.135,407.816,294.499,10.945,32.730,-1.166,5.262,12.641,-5.000,0.000
2017-06-09 07:00,8.101,407.597,295.568,11.088,32.758,-1.161,5.713,12.382,-5.000,0.000
2017-06-09 08:00,8.163,407.875,298.892,11.159,32.723,-1.555,6.115,12.421,-5.000,0.000
2017-06-09 09:00,8.165,407.536,300.714,11.446,32.519,-2.147,7.045,12.611,-5.000,0.000
2017-06-09 10:00,8.171,409.684,300.674,11.153,32.618,-1.616,7.081,12.572,-5.000,0.000
2017-06-09 11:00,8.158,409.871,301.376,10.862,32.798,-2.840,7.103,12.405,-5.000,0.000
2017-06-09 12:00,8.157,410.914,301.870,11.263,32.611,-2.074,7.204,12.419,-5.000,0.000
2017-06-09 13:00,8.167,407.749,297.244,11.399,32.551,-1.735,8.000,12.165,-5.000,0.000
2017-06-09 14:00,8.171,409.988,294.082,11.206,32.633,-1.753,8.195,12.145,-5.000,0.000
2017-06-09 15:00,8.170,409.539,296.444,10.558,32.925,-1.751,8.336,11.976,-5.000,0.000
2017-06-09 16:00,8.167,409.541,301.150,10.787,32.821,-1.316,8.088,11.807,-5.000,0.000
2017-06-09 17:00,8.160,406.916,297.818,11.103,32.678,2.705,6.539,12.224,-5.000,0.000
2017-06-09 18:00,8.162,407.050,300.833,10.430,32.978,3.137,5.836,12.441,-5.000,0.000
2017-06-09 19:00,8.169,407.030,296.392,10.901,32.733,2.825,5.110,11.769,-5.000,0.000
2017-06-09 20:00,8.167,407.572,293.979,11.546,32.362,2.418,4.878,12.181,-5.000,0.000
2017-06-09 21:00,8.156,407.622,295.264,11.668,32.262,2.041,4.929,12.090,-5.000,0.000
2017-06-09 22:00,8.166,407.566,298.545,12.321,31.702,1.433,4.774,12.652,-5.000,0.000
2017-06-09 23:00,8.165,407.941,300.807,12.573,32.022,2.847,5.471,12.761,-5.000,0.000
2017-06-10 00:00,8.165,407.899,301.015,12.647,31.935,3.080,5.200,12.297,-5.000,0.000
2017-06-10 01:00,8.166,407.806,300.518,12.639,31.913,1.047,5.912,12.702,-5.000,0.000
2017-06-10 02:00,8.218,408.437,298.772,12.576,31.894,1.315,4.074,11.457,-5.000,0.000
2017-06-10 03:00,8.173,408.089,297.505,12.622,31.731,2.091,3.283,12.330,-5.000,0.000
2017-06-10 04:00,8.165,407.921,298.995,12.356,32.138,1.039,5.366,12.243,-5.000,0.000
2017-06-10 05:00,8.165,406.768,293.339,12.266,32.261,-1.814,7.165,12.053,-5.000,0.000
2017-06-10 06:00,8.174,406.653,292.028,12.209,32.292,-2.916,7.170,11.715,-5.000,0.000
2017-06-10 07:00,8.179,409.410,289.735,12.210,32.291,-3.504,6.279,11.403,-5.000,0.000
2017-06-10 08:00,8.186,406.116,282.323,12.236,32.273,-3.547,6.840,11.396,-5.000,0.000
2017-06-10 09:00,8.192,406.630,280.794,12.295,32.238,1.030,2.966,11.019,-5.000,0.000
2017-06-10 10:00,8.193,406.092,280.412,12.313,32.215,4.529,3.221,11.626,-5.000,0.000
2017-06-10 11:00,8.178,405.923,281.137,12.176,32.268,0.986,2.913,11.459,-5.000,0.000
2017-06-10 12:00,8.164,410.025,282.890,12.180,32.256,-3.255,3.240,10.824,-5.000,0.000
2017-06-10 13:00,8.087,407.033,284.307,12.273,32.197,-2.652,4.184,11.034,-5.000,0.000
2017-06-10 14:00,8.118,405.858,286.045,12.437,32.058,-0.600,6.144,11.138,-5.000,0.000
2017-06-10 15:00,8.180,406.268,290.251,12.502,31.930,-0.370,4.811,10.982,-5.000,0.000
2017-06-10 16:00,8.173,405.969,295.049,12.460,31.949,-0.504,5.141,11.782,-5.000,0.000
2017-06-10 17:00,8.168,406.621,294.377,12.394,32.032,0.205,4.979,12.174,-5.000,0.000
2017-06-10 18:00,8.157,406.696,304.656,12.477,31.808,-0.883,6.030,12.101,-5.000,0.000
2017-06-10 19:00,8.153,407.245,308.628,12.427,32.026,3.674,2.920,12.121,-5.000,0.000
2017-06-10 20:00,8.151,407.289,309.377,12.498,31.979,3.019,1.603,11.976,-5.000,0.000
2017-06-10 21:00,8.156,407.353,307.735,12.500,31.985,2.021,1.467,12.511,-5.000,0.000
2017-06-10 22:00,8.172,407.716,307.214,12.477,32.006,1.539,1.815,12.946,-5.000,0.000
2017-06-10 23:00,8.206,407.794,308.622,12.480,32.009,1.715,-0.189,13.219,-5.000,0.000
2017-06-11 00:00,8.219,408.259,298.545,12.479,32.014,2.496,1.112,12.828,-5.000,0.000
2017-06-11 01:00,8.233,408.457,294.677,12.508,31.984,1.921,0.520,13.189,-5.000,0.000
2017-06-11 02:00,8.236,408.249,292.151,12.530,31.949,0.789,-0.649,13.629,-5.000,0.000
2017-06-11 03:00,8.236,408.836,289.913,12.609,31.744,0.434,-0.604,13.413,-5.000,0.000
2017-06-11 04:00,8.237,408.837,284.481,12.629,31.725,-0.215,-0.868,12.687,-5.000,0.000
2017-06-11 05:00,8.228,409.161,278.919,12.304,32.092,-0.529,-1.802,12.732,-5.000,0.000
2017-06-11 06:00,8.234,409.086,283.623,12.180,32.134,-0.920,-1.592,12.744,-5.000,0.000
2017-06-11 07:00,8.217,408.846,281.636,12.399,31.956,-0.384,-1.605,12.824,-5.000,0.000
2017-06-11 08:00,8.215,408.630,278.393,12.552,31.768,-0.322,-2.361,12.976,-5.000,0.000
2017-06-11 09:00,8.218,408.543,277.936,12.617,31.657,-0.196,-1.347,13.045,-5.000,0.000
2017-06-11 10:00,8.208,410.118,279.222,12.660,31.603,-0.061,-2.095,12.550,-5.000,0.000
2017-06-11 11:00,8.202,410.067,283.926,12.703,31.543,0.277,-1.208,12.470,-5.000,0.000
2017-06-11 12:00,8.209,410.241,284.758,12.724,31.503,-0.579,-2.128,12.962,-5.000,0.000
2017-06-11 13:00,8.203,410.190,284.112,12.726,31.475,-0.071,-2.179,13.533,-5.000,0.000
2017-06-11 14:00,8.215,410.574,283.406,12.722,31.446,-0.556,-0.942,13.785,-5.000,0.000
2017-06-11 15:00,8.213,410.928,283.577,12.530,31.542,-0.250,-1.746,13.371,-5.000,0.000
2017-06-11 16:00,8.216,411.711,280.171,11.169,32.481,-0.713,-2.565,13.529,-5.000,0.000
2017-06-11 17:00,8.227,413.473,271.139,11.690,32.083,-0.683,-2.792,13.602,-5.000,0.000
2017-06-11 18:00,8.225,409.491,263.933,12.144,31.777,0.086,-3.806,13.745,-5.000,0.000
2017-06-11 19:00,8.231,408.284,252.426,12.711,31.306,1.182,-6.365,13.964,-5.000,0.000
2017-06-11 20:00,8.238,407.967,253.211,12.524,31.423,2.023,-7.117,13.956,-5.000,0.000
2017-06-11 21:00,8.232,408.061,258.486,11.990,31.840,2.346,-7.020,14.010,-5.000,0.000
2017-06-11 22:00,8.229,408.218,259.525,11.571,32.352,2.837,-7.066,14.012,-5.000,0.000
2017-06-11 23:00,8.221,408.117,261.725,11.375,32.512,2.335,-6.763,14.159,-5.000,0.000
2017-06-12 00:00,8.244,407.895,268.411,11.376,32.522,2.479,-7.116,14.143,-5.000,0.000
2017-06-12 01:00,8.220,407.690,267.149,11.618,32.392,2.714,-7.037,14.092,-5.000,0.000
2017-06-12 02:00,8.222,407.632,265.572,11.976,32.124,2.812,-6.725,13.967,-5.000,0.000
2017-06-12 03:00,8.219,407.478,264.860,11.710,32.323,2.547,-6.695,13.620,-5.000,0.000
2017-06-12 04:00,8.226,407.063,264.646,10.625,32.901,1.755,-5.852,13.539,-5.000,0.000
2017-06-12 05:00,8.206,408.288,263.981,10.517,32.961,1.496,-5.356,13.497,-5.000,0.000
2017-06-12 06:00,8.217,408.033,267.968,10.786,32.839,1.498,-4.620,13.519,-5.000,0.000
2017-06-12 07:00,8.221,407.898,267.348,10.905,32.785,1.333,-4.687,13.446,-5.000,0.000
2017-06-12 08:00,8.210,408.016,267.947,10.746,32.871,1.527,-5.477,13.271,-5.000,0.000
2017-06-12 09:00,8.214,407.603,268.008,10.626,32.916,2.399,-5.254,13.513,-5.000,0.000
2017-06-12 10:00,8.216,407.786,268.855,10.617,32.920,2.159,-4.642,13.506,-5.000,0.000
2017-06-12 11:00,8.220,407.586,269.061,10.644,32.908,2.652,-3.639,13.517,-5.000,0.000
2017-06-12 12:00,8.214,407.789,270.643,10.704,32.876,2.437,-3.448,13.565,-5.000,0.000
2017-06-12 13:00,8.208,408.101,271.851,10.831,32.814,2.130,-3.619,13.628,-5.000,0.000
2017-06-12 14:00,8.208,408.271,272.490,10.975,32.746,3.566,-3.787,13.370,-5.000,0.000
2017-06-12 15:00,8.206,408.326,276.157,11.083,32.676,2.772,-5.422,12.897,-5.000,0.000
2017-06-12 16:00,8.196,408.587,278.696,10.802,32.821,1.375,-4.867,12.588,-5.000,0.000
2017-06-12 17:00,8.194,409.226,274.465,10.611,32.916,1.746,-4.968,12.592,-5.000,0.000
2017-06-12 18:00,8.195,409.257,276.467,10.658,32.893,5.563,-4.065,13.038,-5.000,0.000
2017-06-12 19:00,8.202,409.452,274.996,10.775,32.827,4.451,-3.454,13.493,-5.000,0.000
2017-06-12 20:00,8.205,409.464,274.664,10.653,32.887,4.656,-3.195,13.579,-5.000,0.000
2017-06-12 21:00,8.164,409.562,274.077,10.484,32.967,4.073,-3.441,13.529,-5.000,0.000
2017-06-12 22:00,8.200,409.769,273.529,10.520,32.951,4.970,-3.626,13.460,-5.000,0.000
2017-06-12 23:00,8.203,409.928,272.084,10.577,32.923,4.136,-3.613,13.279,-5.000,0.000
2017-06-13 00:00,8.201,409.736,270.719,10.614,32.903,4.621,-2.820,13.402,-5.000,0.000
2017-06-13 01:00,8.213,409.518,270.006,10.620,32.895,4.729,-2.716,13.374,-5.000,0.000
2017-06-13 02:00,8.207,409.641,269.011,10.626,32.877,3.795,-3.057,13.151,-5.000,0.000
2017-06-13 03:00,8.196,409.830,268.452,10.699,32.841,3.346,-3.168,12.852,-5.000,0.000
2017-06-13 04:00,8.207,409.786,268.502,10.840,32.774,3.973,-2.492,12.866,-5.000,0.000
2017-06-13 05:00,8.202,410.003,264.925,10.581,32.887,4.155,-1.947,12.889,-5.000,0.000
2017-06-13 06:00,8.217,409.790,268.771,10.652,32.842,3.890,-1.022,13.093,-5.000,0.000
2017-06-13 07:00,8.204,409.364,269.198,10.471,32.916,4.115,-0.876,13.111,-5.000,0.000
2017-06-13 08:00,8.208,409.210,269.533,10.118,33.077,4.584,-0.451,13.036,-5.000,0.000
2017-06-13 09:00,8.199,409.039,269.818,9.996,33.128,3.648,-0.603,13.136,-5.000,0.000
2017-06-13 10:00,8.210,409.216,268.791,10.222,33.002,4.316,-2.272,12.700,-5.000,0.000
2017-06-13 11:00,8.196,409.233,269.465,10.381,32.904,3.493,-1.069,12.854,-5.000,0.000
2017-06-13 12:00,8.201,409.191,270.977,10.389,32.888,3.034,-0.462,12.979,-5.000,0.000
2017-06-13 13:00,8.164,409.291,268.368,10.295,32.944,2.696,0.498,13.090,-5.000,0.000
2017-06-13 14:00,8.224,409.205,267.637,10.289,32.945,3.313,0.699,12.999,-5.000,0.000
2017-06-13 15:00,8.181,409.421,273.131,10.272,32.958,5.265,0.056,11.437,-5.000,0.000
2017-06-13 16:00,8.194,409.292,272.602,10.200,32.990,2.861,-0.644,11.830,-5.000,0.000
2017-06-13 17:00,8.206,409.514,267.681,10.251,32.958,3.568,0.805,12.973,-5.000,0.000
2017-06-13 18:00,8.205,409.665,273.486,10.342,32.910,2.695,-0.438,13.068,-5.000,0.000
2017-06-13 19:00,8.200,409.574,276.710,10.373,32.891,1.557,-0.647,13.189,-5.000,0.000
2017-06-13 20:00,8.205,409.811,279.991,10.332,32.913,1.868,0.146,13.286,-5.000,0.000
2017-06-13 21:00,8.215,409.987,282.544,10.237,32.967,1.575,1.176,13.409,-5.000,0.000
2017-06-13 22:00,8.216,410.080,285.937,10.365,32.896,1.541,1.168,13.537,-5.000,0.000
2017-06-13 23:00,8.219,410.133,287.171,10.202,32.971,1.560,1.428,13.446,-5.000,0.000
2017-06-14 00:00,8.215,409.972,288.322,9.905,33.115,1.357,-1.575,13.441,-5.000,0.000
2017-06-14 01:00,8.221,410.201,287.548,9.531,33.287,1.066,-0.579,13.926,-5.000,0.000
2017-06-14 02:00,8.217,410.223,286.763,9.330,33.367,0.797,-0.254,14.206,-5.000,0.000
2017-06-14 03:00,8.214,410.753,285.560,9.422,33.332,1.215,-0.137,13.523,-5.000,0.000
2017-06-14 04:00,8.210,410.436,285.354,9.776,33.174,1.236,-0.004,12.919,-5.000,0.000
2017-06-14 05:00,8.188,409.711,278.302,10.002,33.070,1.291,-0.110,12.871,-5.000,0.000
2017-06-14 06:00,8.195,409.741,282.768,10.289,32.862,1.598,-0.673,12.844,-5.000,0.000
2017-06-14 07:00,8.200,409.654,282.006,10.539,32.740,1.136,-0.678,12.813,-5.000,0.000
2017-06-14 08:00,8.194,409.295,280.776,10.634,32.704,0.277,-0.111,12.660,-5.000,0.000
2017-06-14 09:00,8.193,409.398,281.773,10.414,32.798,0.393,0.737,12.605,-5.000,0.000
2017-06-14 10:00,8.201,413.674,279.492,10.105,32.988,0.128,1.529,12.582,-5.000,0.000
2017-06-14 11:00,8.184,415.402,280.172,9.635,33.214,-1.666,2.873,12.208,-5.000,0.000
2017-06-14 12:00,8.198,417.800,282.923,9.441,33.278,-1.954,2.778,11.883,-5.000,0.000
2017-06-14 13:00,8.189,414.241,282.842,9.508,33.260,-1.276,2.960,12.042,-5.000,0.000
