Date,ID Depth,EC Depth,CC Depth
4/23/15 0:00,1512.6215,1501.3343,1509.8112
4/23/15 0:15,1512.6223,1501.3328,1509.8096
4/23/15 0:30,1512.615,1501.3281,1509.8107
4/23/15 0:45,1512.613,1501.3272,1509.8098
4/23/15 1:00,1512.6119,1501.3299,1509.8093
4/23/15 1:15,1512.6089,1501.3275,1509.8058
4/23/15 1:30,1512.6094,1501.3247,1509.8044
4/23/15 1:45,1512.6073,1501.3242,1509.8071
4/23/15 2:00,1512.6122,1501.3257,1509.8093
4/23/15 2:15,1512.6056,1501.3218,1509.8078
4/23/15 2:30,1512.6073,1501.3226,1509.8038
4/23/15 2:45,1512.6074,1501.3249,1509.8046
4/23/15 3:00,1512.6094,1501.3279,1509.8059
4/23/15 3:15,1512.6113,1501.3277,1509.8097
4/23/15 3:30,1512.6057,1501.3215,1509.8068
4/23/15 3:45,1512.6051,1501.3213,1509.8049
4/23/15 4:00,1512.6018,1501.3191,1509.8017
4/23/15 4:15,1512.6059,1501.3177,1509.8017
4/23/15 4:30,1512.6038,1501.3183,1509.804
4/23/15 4:45,1512.6053,1501.3202,1509.8043
4/23/15 5:00,1512.6083,1501.3237,1509.8051
4/23/15 5:15,1512.6098,1501.322,1509.8053
4/23/15 5:30,1512.613,1501.3205,1509.8039
4/23/15 5:45,1512.6125,1501.3224,1509.8047
4/23/15 6:00,1512.6189,1501.3239,1509.8049
4/23/15 6:15,1512.618,1501.3262,1509.8027
4/23/15 6:30,1512.6245,1501.3249,1509.8066
4/23/15 6:45,1512.6234,1501.3235,1509.8038
4/23/15 7:00,1512.626,1501.3222,1509.8029
4/23/15 7:15,1512.6243,1501.3191,1509.8008
4/23/15 7:30,1512.627,1501.3259,1509.8037
4/23/15 7:45,1512.6246,1501.3231,1509.8056
4/23/15 8:00,1512.6245,1501.3275,1509.8066
4/23/15 8:15,1512.6228,1501.3253,1509.8065
4/23/15 8:30,1512.621,1501.318,1509.802
4/23/15 8:45,1512.6214,1501.3156,1509.8018
4/23/15 9:00,1512.6246,1501.318,1509.8047
4/23/15 9:15,1512.6235,1501.3196,1509.799
4/23/15 9:30,1512.6275,1501.3211,1509.8034
4/23/15 9:45,1512.6238,1501.3216,1509.8018
4/23/15 10:00,1512.6182,1501.3259,1509.8037
4/23/15 10:15,1512.6189,1501.3257,1509.8071
4/23/15 10:30,1512.6222,1501.3263,1509.8102
4/23/15 10:45,1512.6231,1501.3282,1509.813
4/23/15 11:00,1512.6286,1501.3323,1509.814
4/23/15 11:15,1512.626,1501.3306,1509.8107
4/23/15 11:30,1512.6251,1501.3309,1509.8112
4/23/15 11:45,1512.6279,1501.3294,1509.81
4/23/15 12:00,1512.6279,1501.3294,1509.8123
4/23/15 12:15,1512.628,1501.3254,1509.8104
4/23/15 12:30,1512.6243,1501.3254,1509.8103
4/23/15 12:45,1512.6308,1501.3327,1509.8131
4/23/15 13:00,1512.6291,1501.3303,1509.8105
4/23/15 13:15,1512.6209,1501.3241,1509.8051
4/23/15 13:30,1512.6193,1501.3229,1509.803
4/23/15 13:45,1512.6151,1501.3247,1509.8038
4/23/15 14:00,1512.6178,1501.3198,1509.7998
4/23/15 14:15,1512.6141,1501.3187,1509.8034
4/23/15 14:30,1512.6122,1501.3187,1509.7983
4/23/15 14:45,1512.6136,1501.3209,1509.7989
4/23/15 15:00,1512.6158,1501.3221,1509.8003
4/23/15 15:15,1512.6166,1501.3246,1509.8028
4/23/15 15:30,1512.6152,1501.3246,1509.8071
4/23/15 15:45,1512.617,1501.3267,1509.8071
4/23/15 16:00,1512.6203,1501.3281,1509.8102
4/23/15 16:15,1512.622,1501.3289,1509.8124
4/23/15 16:30,1512.6183,1501.3268,1509.8087
4/23/15 16:45,1512.6186,1501.3278,1509.8121
4/23/15 17:00,1512.6213,1501.3299,1509.8073
4/23/15 17:15,1512.6226,1501.3311,1509.8114
4/23/15 17:30,1512.6238,1501.3323,1509.8119
4/23/15 17:45,1512.627,1501.3327,1509.808
4/23/15 18:00,1512.6256,1501.3332,1509.8108
4/23/15 18:15,1512.6283,1501.3304,1509.8103
4/23/15 18:30,1512.6287,1501.3278,1509.8096
4/23/15 18:45,1512.6335,1501.3359,1509.8142
4/23/15 19:00,1512.6364,1501.3383,1509.8177
4/23/15 19:15,1512.6341,1501.3412,1509.821
4/23/15 19:30,1512.6342,1501.337,1509.8193
4/23/15 19:45,1512.6334,1501.34,1509.8203
4/23/15 20:00,1512.6299,1501.3357,1509.8218
4/23/15 20:15,1512.6313,1501.3359,1509.8196
4/23/15 20:30,1512.6302,1501.3315,1509.8168
4/23/15 20:45,1512.63,1501.3311,1509.8164
4/23/15 21:00,1512.6319,1501.3322,1509.817
4/23/15 21:15,1512.6301,1501.3286,1509.8139
4/23/15 21:30,1512.6314,1501.3306,1509.8122
4/23/15 21:45,1512.6336,1501.3293,1509.8097
4/23/15 22:00,1512.6307,1501.3294,1509.8111
4/23/15 22:15,1512.6337,1501.3303,1509.8123
4/23/15 22:30,1512.6358,1501.331,1509.8117
4/23/15 22:45,,1501.3353,1509.8118
4/23/15 23:00,,1501.3383,1509.8115
4/23/15 23:15,,1501.3355,1509.813
4/23/15 23:30,,1501.3326,1509.8126
4/23/15 23:45,,1501.332,1509.8113
4/24/15 0:00,,1501.3298,1509.8094
4/24/15 0:15,,1501.3321,1509.8108
4/24/15 0:30,,1501.3315,1509.8104
4/24/15 0:45,,1501.333,1509.8104
4/24/15 1:00,,1501.3314,1509.8088
4/24/15 1:15,,1501.3292,1509.8074
4/24/15 1:30,,1501.3224,1509.8024
4/24/15 1:45,,1501.3219,1509.8074
4/24/15 2:00,,1501.3235,1509.8042
4/24/15 2:15,,1501.324,1509.8056
4/24/15 2:30,,1501.3231,1509.8072
4/24/15 2:45,,1501.3273,1509.8058
4/24/15 3:00,,1501.3256,1509.8003
4/24/15 3:15,,1501.3282,1509.8051
4/24/15 3:30,,1501.3219,1509.7992
4/24/15 3:45,,1501.3198,1509.799
4/24/15 4:00,,1501.3211,1509.7957
4/24/15 4:15,,1501.317,1509.7968
4/24/15 4:30,,1501.3124,1509.7964
4/24/15 4:45,,1501.3147,1509.796
4/24/15 5:00,,1501.3104,1509.7981
4/24/15 5:15,,1501.313,1509.7927
4/24/15 5:30,,1501.312,1509.7926
4/24/15 5:45,,1501.3136,1509.7925
4/24/15 6:00,,1501.3157,1509.7897
4/24/15 6:15,,1501.3182,1509.7899
4/24/15 6:30,,1501.3257,1509.7908
4/24/15 6:45,,1501.3479,1509.8119
4/24/15 7:00,,1501.3791,1509.8565
4/24/15 7:15,,1501.4246,1509.892
4/24/15 7:30,,1501.496,1510.0433
4/24/15 7:45,,1501.5536,1510.206
4/24/15 8:00,,1501.5941,1510.3623
4/24/15 8:15,,1501.6307,1510.499
4/24/15 8:30,,1501.6681,1510.6192
4/24/15 8:45,,1501.7046,1510.7261
4/24/15 9:00,,1501.7286,1510.8168
4/24/15 9:15,,1501.7564,1510.9008
4/24/15 9:30,,1501.7836,1510.9814
4/24/15 9:45,,1501.8064,1511.0566
4/24/15 10:00,,1501.8277,1511.1211
4/24/15 10:15,,1501.8549,1511.1913
4/24/15 10:30,,1501.8837,1511.254
4/24/15 10:45,,1501.908,1511.3118
4/24/15 11:00,,1501.9256,1511.3669
4/24/15 11:15,,1501.9456,1511.4211
4/24/15 11:30,,1501.9631,1511.4647
4/24/15 11:45,,1501.9764,1511.5018
4/24/15 12:00,,1501.9878,1511.5375
4/24/15 12:15,,1501.998,1511.5707
4/24/15 12:30,,1502.005,1511.5942
4/24/15 12:45,,1502.0149,1511.6233
4/24/15 13:00,,1502.0276,1511.6442
4/24/15 13:15,,1502.0365,1511.6689
4/24/15 13:30,,1502.0444,1511.6877
4/24/15 13:45,,1502.0541,1511.703
4/24/15 14:00,,1502.0465,1511.7315
4/24/15 14:15,,1502.0657,1511.7435
4/24/15 14:30,,1502.062,1511.7529
4/24/15 14:45,,1502.0682,1511.7699
4/24/15 15:00,,1502.0707,1511.7828
4/24/15 15:15,,1502.0835,1511.8014
4/24/15 15:30,,1502.0872,1511.8074
4/24/15 15:45,,1502.0908,1511.8214
4/24/15 16:00,,1502.0951,1511.8319
4/24/15 16:15,,1502.1071,1511.8423
4/24/15 16:30,,1502.1115,1511.8529
4/24/15 16:45,1513.716,1502.1185,1511.861
4/24/15 17:00,1513.7133,1502.1145,1511.8681
4/24/15 17:15,1513.7196,1502.1152,1511.8726
4/24/15 17:30,1513.7238,1502.1234,1511.8851
4/24/15 17:45,1513.729,1502.1281,1511.8898
4/24/15 18:00,1513.7261,1502.1246,1511.8931
4/24/15 18:15,1513.7294,1502.1269,1511.9008
4/24/15 18:30,1513.7319,1502.1284,1511.9044
4/24/15 18:45,1513.7364,1502.1309,1511.914
4/24/15 19:00,1513.7448,1502.1349,1511.914
4/24/15 19:15,1513.7464,1502.1413,1511.9268
4/24/15 19:30,1513.753,1502.1449,1511.9297
4/24/15 19:45,1513.7502,1502.1426,1511.934
4/24/15 20:00,1513.7627,1502.1459,1511.9396
4/24/15 20:15,1513.7653,1502.1418,1511.942
4/24/15 20:30,1513.7711,1502.1492,1511.9476
4/24/15 20:45,1513.7692,1502.147,1511.9543
4/24/15 21:00,1513.7668,1502.149,1511.9601
4/24/15 21:15,1513.7792,1502.1586,1511.9599
4/24/15 21:30,1513.7797,1502.1541,1511.9633
4/24/15 21:45,1513.7855,1502.1632,1511.9664
4/24/15 22:00,1513.7803,1502.1611,1511.9719
4/24/15 22:15,1513.787,1502.1642,1511.9685
4/24/15 22:30,1513.7907,1502.1658,1511.9772
4/24/15 22:45,1513.7923,1502.1697,1511.99
4/24/15 23:00,1513.8019,1502.1721,1511.994
4/24/15 23:15,1513.8024,1502.1782,1511.9913
4/24/15 23:30,1513.7998,1502.1782,1511.9903
4/24/15 23:45,1513.7968,1502.173,1511.992
4/25/15 0:00,1513.7954,1502.1719,1511.995
4/25/15 0:15,1513.7949,1502.1766,1512.0012
4/25/15 0:30,1513.7953,1502.176,1512.0011
4/25/15 0:45,1513.8005,1502.1828,1512.009
4/25/15 1:00,1513.7978,1502.1783,1512.0057
4/25/15 1:15,1513.7993,1502.184,1512.0064
4/25/15 1:30,1513.8031,1502.1853,1512.0108
4/25/15 1:45,1513.8039,1502.1886,1512.015
4/25/15 2:00,1513.8014,1502.1863,1512.0194
4/25/15 2:15,1513.8066,1502.1924,1512.0223
4/25/15 2:30,1513.807,1502.1906,1512.03
4/25/15 2:45,1513.8066,1502.1924,1512.0552
4/25/15 3:00,1513.8138,1502.1971,1512.0332
4/25/15 3:15,1513.8111,1502.1944,1512.0494
4/25/15 3:30,1513.8119,1502.1946,1512.0519
4/25/15 3:45,1513.8134,1502.1956,1512.0408
4/25/15 4:00,1513.8182,1502.2037,1512.045
4/25/15 4:15,1513.8179,1502.2024,1512.0375
4/25/15 4:30,1513.8198,1502.2022,1512.0413
4/25/15 4:45,1513.8162,1502.1936,1512.0389
4/25/15 5:00,1513.8163,1502.1986,1512.0304
4/25/15 5:15,1513.8157,1502.1993,1512.033
4/25/15 5:30,1513.8088,1502.1923,1512.0287
4/25/15 5:45,1513.8076,1502.194,1512.0339
4/25/15 6:00,1513.8159,1502.1988,1512.0303
4/25/15 6:15,1513.8179,1502.1993,1512.0324
4/25/15 6:30,1513.8194,1502.201,1512.0398
4/25/15 6:45,1513.8145,1502.1977,1512.0306
4/25/15 7:00,1513.8183,1502.1954,1512.0304
4/25/15 7:15,1513.8181,1502.1999,1512.0366
4/25/15 7:30,1513.8197,1502.2021,1512.0359
4/25/15 7:45,1513.8244,1502.2043,1512.0457
4/25/15 8:00,1513.824,1502.2048,1512.0493
4/25/15 8:15,1513.8214,1502.2016,1512.0543
4/25/15 8:30,1513.8253,1502.201,1512.0557
4/25/15 8:45,1513.8371,1502.2071,1512.0613
4/25/15 9:00,1513.8365,1502.2106,1512.0593
4/25/15 9:15,1513.8371,1502.2099,1512.0614
4/25/15 9:30,1513.8368,1502.2124,1512.0615
4/25/15 9:45,1513.834,1502.2034,1512.0603
4/25/15 10:00,1513.8432,1502.2066,1512.0583
4/25/15 10:15,1513.8399,1502.2056,1512.0585
4/25/15 10:30,1513.8497,1502.2163,1512.0672
4/25/15 10:45,1513.8565,1502.2179,1512.0718
4/25/15 11:00,1513.8565,1502.2221,1512.0764
4/25/15 11:15,1513.8589,1502.2246,1512.0819
4/25/15 11:30,1513.8666,1502.2305,1512.0875
4/25/15 11:45,1513.8611,1502.2297,1512.0855
4/25/15 12:00,1513.8625,1502.2329,1512.0822
4/25/15 12:15,1513.8679,1502.2355,1512.0855
4/25/15 12:30,1513.8658,1502.2389,1512.0844
4/25/15 12:45,1513.8568,1502.2323,1512.0847
4/25/15 13:00,1513.862,1502.2397,1512.0881
4/25/15 13:15,1513.8591,1502.2359,1512.0802
4/25/15 13:30,1513.8615,1502.245,1512.0894
4/25/15 13:45,1513.8564,1502.2461,1512.0911
4/25/15 14:00,1513.8531,1502.2431,1512.0884
4/25/15 14:15,1513.8552,1502.2448,1512.0859
4/25/15 14:30,1513.8505,1502.2455,1512.0878
4/25/15 14:45,1513.8479,1502.2416,1512.109
4/25/15 15:00,1513.8546,1502.2454,1512.1091
4/25/15 15:15,1513.8675,1502.2446,1512.1107
4/25/15 15:30,1513.8702,1502.2506,1512.1104
4/25/15 15:45,1513.866,1502.2489,1512.1089
4/25/15 16:00,1513.8634,1502.2492,1512.1093
4/25/15 16:15,1513.8624,1502.2489,1512.1145
4/25/15 16:30,1513.8635,1502.251,1512.1179
4/25/15 16:45,1513.8647,1502.2512,1512.1152
4/25/15 17:00,1513.8584,1502.2465,1512.1127
4/25/15 17:15,1513.8535,1502.2402,1512.1103
4/25/15 17:30,1513.8556,1502.2391,1512.1114
4/25/15 17:45,1513.8631,1502.2467,1512.1132
4/25/15 18:00,1513.861,1502.248,1512.1097
4/25/15 18:15,1513.8569,1502.242,1512.1117
4/25/15 18:30,1513.8605,1502.2439,1512.1085
4/25/15 18:45,1513.8608,1502.2437,1512.1106
4/25/15 19:00,1513.8621,1502.2437,1512.1131
4/25/15 19:15,1513.8626,1502.2448,1512.115
4/25/15 19:30,1513.8642,1502.2474,1512.1139
4/25/15 19:45,1513.86,1502.2477,1512.1163
4/25/15 20:00,1513.8657,1502.2506,1512.1227
4/25/15 20:15,1513.8635,1502.2507,1512.1239
4/25/15 20:30,1513.8643,1502.252,1512.1255
4/25/15 20:45,1513.8686,1502.2531,1512.1238
4/25/15 21:00,1513.8727,1502.2527,1512.1256
4/25/15 21:15,1513.8723,1502.2525,1512.1258
4/25/15 21:30,1513.8724,1502.253,1512.1246
4/25/15 21:45,1513.8656,1502.2497,1512.1254
4/25/15 22:00,1513.8644,1502.2473,1512.1229
4/25/15 22:15,1513.8634,1502.2435,1512.1223
4/25/15 22:30,1513.8655,1502.2435,1512.1217
4/25/15 22:45,1513.8694,1502.2495,1512.1215
4/25/15 23:00,1513.8705,1502.2485,1512.1234
4/25/15 23:15,1513.8701,1502.2516,1512.1264
4/25/15 23:30,1513.8687,1502.2499,1512.1299
4/25/15 23:45,1513.8727,1502.2564,1512.1315
4/26/15 0:00,1513.8722,1502.2545,1512.1334
4/26/15 0:15,1513.8738,1502.2581,1512.136
4/26/15 0:30,1513.8795,1502.2622,1512.1375
4/26/15 0:45,1513.8828,1502.2639,1512.141
4/26/15 1:00,1513.8927,1502.2717,1512.1441
4/26/15 1:15,1513.8948,1502.2754,1512.148
4/26/15 1:30,1513.8901,1502.274,1512.1529
4/26/15 1:45,1513.891,1502.2764,1512.1555
4/26/15 2:00,1513.8914,1502.2791,1512.1612
4/26/15 2:15,1513.8923,1502.2793,1512.1611
4/26/15 2:30,1513.8914,1502.2773,1512.1578
4/26/15 2:45,1513.8927,1502.2744,1512.1567
4/26/15 3:00,1513.8985,1502.2783,1512.1609
4/26/15 3:15,1513.8944,1502.279,1512.1571
4/26/15 3:30,1513.8937,1502.2774,1512.1589
4/26/15 3:45,1513.8898,1502.2749,1512.1531
4/26/15 4:00,1513.8907,1502.2759,1512.1543
4/26/15 4:15,1513.8927,1502.276,1512.1538
4/26/15 4:30,1513.8883,1502.2734,1512.1511
4/26/15 4:45,1513.8872,1502.2724,1512.1606
4/26/15 5:00,1513.8826,1502.269,1512.1566
4/26/15 5:15,1513.8853,1502.2674,1512.1498
4/26/15 5:30,1513.8793,1502.2645,1512.1476
4/26/15 5:45,1513.8822,1502.2633,1512.148
4/26/15 6:00,1513.8767,1502.261,1512.1464
4/26/15 6:15,1513.8782,1502.2649,1512.1461
4/26/15 6:30,1513.8762,1502.2615,1512.1457
4/26/15 6:45,1513.8778,1502.2619,1512.1442
4/26/15 7:00,1513.8795,1502.2635,1512.1422
4/26/15 7:15,1513.8795,1502.262,1512.1382
4/26/15 7:30,1513.8781,1502.2595,1512.1375
4/26/15 7:45,1513.8765,1502.2606,1512.138
4/26/15 8:00,1513.8797,1502.2642,1512.1434
4/26/15 8:15,1513.8803,1502.2617,1512.139
4/26/15 8:30,1513.8809,1502.2587,1512.1374
4/26/15 8:45,1513.883,1502.261,1512.1373
4/26/15 9:00,1513.8785,1502.2604,1512.1378
4/26/15 9:15,1513.879,1502.2622,1512.1374
4/26/15 9:30,1513.8792,1502.2625,1512.1368
4/26/15 9:45,1513.8765,1502.2611,1512.1339
4/26/15 10:00,1513.8789,1502.261,1512.1343
4/26/15 10:15,1513.8837,1502.266,1512.1365
4/26/15 10:30,1513.8879,1502.2666,1512.1371
4/26/15 10:45,1513.8882,1502.2679,1512.1401
4/26/15 11:00,1513.891,1502.2685,1512.1394
4/26/15 11:15,1513.8951,1502.2743,1512.1444
4/26/15 11:30,1513.8976,1502.2766,1512.1478
4/26/15 11:45,1513.9027,1502.2773,1512.1476
4/26/15 12:00,1513.903,1502.2772,1512.1491
4/26/15 12:15,1513.9059,1502.2813,1512.1524
4/26/15 12:30,1513.906,1502.2821,1512.1522
4/26/15 12:45,1513.9105,1502.2869,1512.1561
4/26/15 13:00,1513.9113,1502.2889,1512.1564
4/26/15 13:15,1513.9119,1502.2894,1512.1719
4/26/15 13:30,1513.9143,1502.2915,1512.1786
4/26/15 13:45,1513.9142,1502.2942,1512.1761
4/26/15 14:00,1513.9131,1502.2958,1512.1781
4/26/15 14:15,1513.9119,1502.2949,1512.1765
4/26/15 14:30,1513.9122,1502.2906,1512.1775
4/26/15 14:45,1513.9113,1502.2924,1512.1825
4/26/15 15:00,1513.9105,1502.2906,1512.1795
4/26/15 15:15,1513.9141,1502.2976,1512.1852
4/26/15 15:30,1513.9162,1502.2987,1512.1857
4/26/15 15:45,1513.9172,1502.3001,1512.1889
4/26/15 16:00,1513.923,1502.3046,1512.1905
4/26/15 16:15,1513.9231,1502.3074,1512.1917
4/26/15 16:30,1513.926,1502.3086,1512.1949
4/26/15 16:45,1513.9236,1502.3083,1512.1946
4/26/15 17:00,1513.9208,1502.3055,1512.1914
4/26/15 17:15,1513.9201,1502.3021,1512.1888
4/26/15 17:30,1513.9194,1502.3042,1512.1872
4/26/15 17:45,1513.9194,1502.3047,1512.188
4/26/15 18:00,1513.9156,1502.2997,1512.1843
4/26/15 18:15,1513.9128,1502.2956,1512.1823
4/26/15 18:30,1513.9107,1502.2926,1512.1795
4/26/15 18:45,1513.9128,1502.2909,1512.1785
4/26/15 19:00,1513.9077,1502.29,1512.1782
4/26/15 19:15,1513.9073,1502.2897,1512.1787
4/26/15 19:30,1513.9079,1502.295,1512.1804
4/26/15 19:45,1513.9082,1502.2898,1512.178
4/26/15 20:00,1513.9086,1502.2876,1512.1788
4/26/15 20:15,1513.9076,1502.2885,1512.1768
4/26/15 20:30,1513.9059,1502.2891,1512.1773
4/26/15 20:45,1513.9084,1502.2854,1512.1788
4/26/15 21:00,1513.9115,1502.2914,1512.179
4/26/15 21:15,1513.9078,1502.2884,1512.1794
4/26/15 21:30,1513.9074,1502.2839,1512.1814
4/26/15 21:45,1513.9053,1502.2852,1512.1811
4/26/15 22:00,1513.9033,1502.2814,1512.1764
4/26/15 22:15,1513.901,1502.2781,1512.1747
4/26/15 22:30,1513.8963,1502.2739,1512.1693
4/26/15 22:45,1513.8947,1502.2726,1512.1675
4/26/15 23:00,1513.8964,1502.2729,1512.1678
4/26/15 23:15,1513.8977,1502.2739,1512.1667
4/26/15 23:30,1513.8916,1502.2698,1512.1608
4/26/15 23:45,1513.894,1502.2713,1512.1628