date,North Atlantic,North Pacific,South Pacific
2015-02-01 00:00:00,0.0234,1.9844,NaN
2015-02-01 04:00:00,0.0117,1.8876,NaN
2015-02-01 08:00:00,0.0117,1.9602,NaN
2015-02-01 12:00:00,0.0117,2.0449,NaN
2015-02-01 16:00:00,0.0117,1.8755,NaN
2015-02-01 20:00:00,0.0234,1.9723,NaN
2015-02-02 00:00:00,0.0468,1.8392,NaN
2015-02-02 04:00:00,0.0117,2.0812,NaN
2015-02-02 08:00:00,0.0117,2.0812,NaN
2015-02-02 12:00:00,0.0117,2.0812,NaN
2015-02-02 16:00:00,0.0117,1.9844,NaN
2015-02-02 20:00:00,0.0117,1.452,NaN
2015-02-03 00:00:00,0,2.0449,NaN
2015-02-03 04:00:00,0.0117,2.0812,NaN
2015-02-03 08:00:00,0.0117,2.0207,NaN
2015-02-03 12:00:00,0.0468,2.0328,NaN
2015-02-03 16:00:00,0.0117,2.0086,NaN
2015-02-03 20:00:00,0,1.6456,NaN
2015-02-04 00:00:00,0,1.8392,NaN
2015-02-04 04:00:00,0.0234,2.1175,NaN
2015-02-04 08:00:00,0.0117,2.0328,NaN
2015-02-04 12:00:00,0.0117,2.0812,NaN
2015-02-04 16:00:00,0.0117,2.0812,NaN
2015-02-04 20:00:00,0.0234,1.8392,NaN
2015-02-05 00:00:00,0.0234,1.7908,NaN
2015-02-05 04:00:00,0.0234,2.1054,NaN
2015-02-05 08:00:00,0.0117,1.8392,NaN
2015-02-05 12:00:00,-0.0117,1.8634,NaN
2015-02-05 16:00:00,0.0117,1.8271,NaN
2015-02-05 20:00:00,0.0234,1.3794,NaN
2015-02-06 00:00:00,0,1.6214,NaN
2015-02-06 04:00:00,0.0468,1.8997,NaN
2015-02-06 08:00:00,0.0234,1.8513,NaN
2015-02-06 12:00:00,0.0351,1.9481,NaN
2015-02-06 16:00:00,0,1.8634,NaN
2015-02-06 20:00:00,-0.0117,1.6456,NaN
2015-02-07 00:00:00,0.0117,1.9723,NaN
2015-02-07 04:00:00,0.0117,1.9602,NaN
2015-02-07 08:00:00,0,1.9118,NaN
2015-02-07 12:00:00,0,NaN,NaN
2015-02-07 16:00:00,0.0702,2.0328,NaN
2015-02-07 20:00:00,0.0468,1.6456,NaN
2015-02-08 00:00:00,0.0234,1.8392,NaN
2015-02-08 04:00:00,0.0234,2.0933,NaN
2015-02-08 08:00:00,0.0117,1.9723,NaN
2015-02-08 12:00:00,0.0234,1.8997,NaN
2015-02-08 16:00:00,0.0117,1.936,NaN
2015-02-08 20:00:00,0.0351,1.3915,NaN
2015-02-09 00:00:00,0.0585,1.5125,NaN
2015-02-09 04:00:00,0.0117,1.9965,NaN
2015-02-09 08:00:00,0.0585,1.9481,NaN
2015-02-09 12:00:00,0.0351,1.936,NaN
2015-02-09 16:00:00,0.0234,1.8876,NaN
2015-02-09 20:00:00,0.0351,1.8876,NaN
2015-02-10 00:00:00,0.0351,1.8755,NaN
2015-02-10 04:00:00,0.0351,1.8755,NaN
2015-02-10 08:00:00,0.0117,1.5609,NaN
2015-02-10 12:00:00,0.0351,1.7787,NaN
2015-02-10 16:00:00,0.0351,1.7303,NaN
2015-02-10 20:00:00,0.0117,1.7545,NaN
2015-02-11 00:00:00,0.0351,1.6819,NaN
2015-02-11 04:00:00,0.0234,1.8997,NaN
2015-02-11 08:00:00,0.0234,1.8513,NaN
2015-02-11 12:00:00,0.0585,1.7787,NaN
2015-02-11 16:00:00,0.0117,1.815,NaN
2015-02-11 20:00:00,0.0234,1.5609,NaN
2015-02-12 00:00:00,0.0234,1.694,NaN
2015-02-12 04:00:00,0.0351,1.9481,NaN
2015-02-12 08:00:00,0.0585,1.8634,NaN
2015-02-12 12:00:00,0.0468,1.9602,NaN
2015-02-12 16:00:00,0.0234,1.9118,NaN
2015-02-12 20:00:00,0.0585,1.6698,NaN
2015-02-13 00:00:00,0.0234,1.7303,NaN
2015-02-13 04:00:00,0.0585,1.9723,NaN
2015-02-13 08:00:00,0.0351,1.9239,NaN
2015-02-13 12:00:00,0.0585,1.8876,NaN
2015-02-13 16:00:00,0.0585,1.8392,NaN
2015-02-13 20:00:00,0.0117,1.4036,NaN
2015-02-14 00:00:00,0.0351,1.3915,NaN
2015-02-14 04:00:00,0,1.936,NaN
2015-02-14 08:00:00,0.0117,1.8997,0.0847
2015-02-14 12:00:00,0.0234,1.8271,NaN
2015-02-14 16:00:00,0.0234,1.8513,NaN
2015-02-14 20:00:00,0.0117,1.4883,NaN
2015-02-15 00:00:00,0,1.7787,NaN
2015-02-15 04:00:00,0.0351,2.1538,NaN
2015-02-15 08:00:00,-0.0117,1.9481,NaN
2015-02-15 12:00:00,0.0234,1.9481,NaN
2015-02-15 16:00:00,0.0468,1.8513,NaN
2015-02-15 20:00:00,0.0351,1.8392,NaN
2015-02-16 00:00:00,0.0234,1.8392,NaN
2015-02-16 04:00:00,0.0234,1.9118,NaN
2015-02-16 08:00:00,0.0234,1.9602,NaN
2015-02-16 12:00:00,0.0234,1.8513,NaN
2015-02-16 16:00:00,0.0117,1.7666,NaN
2015-02-16 20:00:00,0.0351,1.6819,NaN
2015-02-17 00:00:00,0.0234,1.452,NaN
2015-02-17 04:00:00,0.0117,2.0207,NaN
2015-02-17 08:00:00,0.0234,1.9965,NaN
2015-02-17 12:00:00,0.0234,1.8755,NaN
2015-02-17 16:00:00,0.0585,1.9602,NaN
2015-02-17 20:00:00,0.0351,1.815,NaN
2015-02-18 00:00:00,0.0351,1.9602,NaN
2015-02-18 04:00:00,0.0117,2.0449,NaN
2015-02-18 08:00:00,0.0234,1.8755,NaN
2015-02-18 12:00:00,0.0702,1.9723,NaN
2015-02-18 16:00:00,0.0702,1.9481,NaN
2015-02-18 20:00:00,0.0234,1.3189,NaN
2015-02-19 00:00:00,0.0117,1.3189,NaN
2015-02-19 04:00:00,0.0117,2.0086,NaN
2015-02-19 08:00:00,0.0468,1.9723,NaN
2015-02-19 12:00:00,0.0585,1.9844,NaN
2015-02-19 16:00:00,0.0351,2.0086,NaN
2015-02-19 20:00:00,0.0234,1.8392,NaN
2015-02-20 00:00:00,0.0351,2.1417,NaN
2015-02-20 04:00:00,0.0351,2.1175,NaN
2015-02-20 08:00:00,0.0234,2.0449,NaN
2015-02-20 12:00:00,0.0234,1.9723,NaN
2015-02-20 16:00:00,0.0234,2.0812,NaN
2015-02-20 20:00:00,0.0234,2.0449,NaN
2015-02-21 00:00:00,0.0351,1.8513,NaN
2015-02-21 04:00:00,0.0351,2.1175,NaN
2015-02-21 08:00:00,0.0585,2.1054,NaN
2015-02-21 12:00:00,0.0351,2.0207,NaN
2015-02-21 16:00:00,0.0351,1.9965,NaN
2015-02-21 20:00:00,0.0351,1.6819,NaN
2015-02-22 00:00:00,0.0234,1.7545,NaN
2015-02-22 04:00:00,0.0234,1.9844,NaN
2015-02-22 08:00:00,0,2.1054,NaN
2015-02-22 12:00:00,0.0468,1.9481,NaN
2015-02-22 16:00:00,0.0351,1.9844,NaN
2015-02-22 20:00:00,0.0351,1.8876,NaN
2015-02-23 00:00:00,0.0585,1.9239,NaN
2015-02-23 04:00:00,0.0468,2.1538,NaN
2015-02-23 08:00:00,0.0351,2.2143,NaN
2015-02-23 12:00:00,0.0468,2.2143,NaN
2015-02-23 16:00:00,0.0585,2.178,NaN
2015-02-23 20:00:00,0.0468,1.8392,NaN
2015-02-24 00:00:00,0.0234,1.7182,NaN
2015-02-24 04:00:00,0.0351,2.1901,NaN
2015-02-24 08:00:00,0.0234,2.178,NaN
2015-02-24 12:00:00,0.0585,2.1054,NaN
2015-02-24 16:00:00,0.0468,1.9239,NaN
2015-02-24 20:00:00,0.0351,2.2143,NaN
2015-02-25 00:00:00,0.0468,1.936,NaN
2015-02-25 04:00:00,0.0351,2.0086,NaN
2015-02-25 08:00:00,0.0351,2.0207,NaN
2015-02-25 12:00:00,0.0351,2.3111,1.1011
2015-02-25 16:00:00,0.0351,2.178,0.0242
2015-02-25 20:00:00,0.0351,1.8755,0.0242
2015-02-26 00:00:00,0.0351,1.8997,0.8833
2015-02-26 04:00:00,0.0234,2.1417,1.331
2015-02-26 08:00:00,0,2.1296,1.3673
2015-02-26 12:00:00,0.0351,2.1175,1.3068
2015-02-26 16:00:00,0.0117,2.1054,1.1979
2015-02-26 20:00:00,0.0468,2.0328,0.9075
2015-02-27 00:00:00,0.0117,1.8029,1.3068
2015-02-27 04:00:00,0.0234,2.0812,1.5125
2015-02-27 08:00:00,0.0117,2.1417,1.4278
2015-02-27 12:00:00,0.0234,2.1659,1.331
2015-02-27 16:00:00,0.0234,2.1296,0.8712
2015-02-27 20:00:00,0.0351,1.5367,0.8591
2015-02-28 00:00:00,0.0234,1.694,1.2584
2015-02-28 04:00:00,0.0351,2.1296,1.5004
2015-02-28 08:00:00,-0.0117,2.2143,1.4399
2015-02-28 12:00:00,0.0351,2.1538,1.4036
2015-02-28 16:00:00,-0.0117,2.2506,0.8954
2015-02-28 20:00:00,0.0468,1.8876,1.1858
2015-03-01 00:00:00,0.0234,1.936,1.3189
2015-03-01 04:00:00,0.0234,2.1296,1.5125
2015-03-01 08:00:00,0.0234,2.2022,1.5125
2015-03-01 12:00:00,0.0234,2.1901,1.3673
2015-03-01 16:00:00,0,2.0933,0.9075
2015-03-01 20:00:00,0.0351,1.8392,0.9075
2015-03-02 00:00:00,0.0702,1.7908,1.331
2015-03-02 04:00:00,0.0468,2.2264,1.5246
2015-03-02 08:00:00,0.0234,2.178,1.5125
2015-03-02 12:00:00,0.0234,2.1901,1.4157
2015-03-02 16:00:00,0.0117,2.3595,1.2584
2015-03-02 20:00:00,0.0702,1.936,1.2463
2015-03-03 00:00:00,0.0234,1.573,1.3915
2015-03-03 04:00:00,0.0468,2.299,1.6456
2015-03-03 08:00:00,0.0468,2.1901,1.5488
2015-03-03 12:00:00,0.0468,2.3958,1.4883
2015-03-03 16:00:00,0.0702,2.178,0.968
2015-03-03 20:00:00,0.0468,NaN,0.9922
2015-03-04 00:00:00,0.0819,NaN,1.4036
2015-03-04 04:00:00,0.0702,NaN,1.5972
2015-03-04 08:00:00,0.0351,2.4321,1.573
2015-03-04 12:00:00,0.0351,7.3326,1.4641
2015-03-04 16:00:00,0.0702,3.0734,0.9438
2015-03-04 20:00:00,0.0468,1.8392,0.9196
2015-03-05 00:00:00,0.0468,2.1054,1.4036
2015-03-05 04:00:00,0.0468,2.1659,1.5367
2015-03-05 08:00:00,0.0702,5.8564,1.5488
2015-03-05 12:00:00,0.0234,NaN,1.4036
2015-03-05 16:00:00,0.0819,2.178,0.9801
2015-03-05 20:00:00,0.0468,6.1952,0.9438
2015-03-06 00:00:00,0.0585,2.0207,1.331
2015-03-06 04:00:00,0.0351,2.2143,1.5246
2015-03-06 08:00:00,0.0468,2.541,1.5488
2015-03-06 12:00:00,0.0468,6.0742,1.4762
2015-03-06 16:00:00,0.0585,2.299,1.0164
2015-03-06 20:00:00,0.0468,3.8236,0.9438
2015-03-07 00:00:00,0,3.1823,1.331
2015-03-07 04:00:00,0.0234,3.6784,1.5367
2015-03-07 08:00:00,0.0702,2.3474,1.5488
2015-03-07 12:00:00,0.0585,NaN,1.4157
2015-03-07 16:00:00,0.0702,2.2627,0.9801
2015-03-07 20:00:00,0.0234,3.8115,0.9438
2015-03-08 00:00:00,0.0468,4.961,1.4036
2015-03-08 04:00:00,0.0585,2.4926,1.6093
2015-03-08 08:00:00,0.0468,2.3111,1.5609
2015-03-08 12:00:00,0.0234,2.4563,1.4399
2015-03-08 16:00:00,0.0468,2.0933,1.0285
2015-03-08 20:00:00,0.2223,5.5297,0.968
2015-03-09 00:00:00,0.0234,4.8763,1.4278
2015-03-09 04:00:00,0.0117,2.4805,1.6456
2015-03-09 08:00:00,0.0468,2.4442,1.6577
2015-03-09 12:00:00,0.0585,2.5773,1.5246
2015-03-09 16:00:00,0.0234,2.1901,1.4036
2015-03-09 20:00:00,0.1053,NaN,0.968
2015-03-10 00:00:00,0.0585,NaN,1.5851
2015-03-10 04:00:00,0.0702,NaN,1.6577
2015-03-10 08:00:00,0.0351,-0.0121,1.6093
2015-03-10 12:00:00,0.0468,2.3232,1.4641
2015-03-10 16:00:00,0.0234,2.299,1.3915
2015-03-10 20:00:00,0.0351,5.3966,1.2342
2015-03-11 00:00:00,0.0468,2.0449,1.4762
2015-03-11 04:00:00,0.0936,5.0699,1.6819
2015-03-11 08:00:00,0.0702,2.1296,1.5972
2015-03-11 12:00:00,0.0468,2.0933,1.5367
2015-03-11 16:00:00,0.0351,5.0215,0.968
2015-03-11 20:00:00,0.0468,2.1054,0.9438
2015-03-12 00:00:00,0.0351,1.8997,1.6335
2015-03-12 04:00:00,0.0468,1.9844,1.7061
2015-03-12 08:00:00,0.0234,2.0449,1.6214
2015-03-12 12:00:00,0.0585,2.057,1.5125
2015-03-12 16:00:00,0.0234,6.292,1.1132
2015-03-12 20:00:00,0.0819,1.8634,1.2463
2015-03-13 00:00:00,0.0351,1.9844,1.5125
2015-03-13 04:00:00,0.0351,NaN,1.6819
2015-03-13 08:00:00,0.0468,2.0691,1.6214
2015-03-13 12:00:00,0.0468,2.0449,1.5246
2015-03-13 16:00:00,0.0585,NaN,1.1858
2015-03-13 20:00:00,0.0585,2.4442,1.2826
2015-03-14 00:00:00,0.0585,NaN,1.5246
2015-03-14 04:00:00,0.0585,7.2237,1.6577
2015-03-14 08:00:00,0.0585,2.4805,1.7545
2015-03-14 12:00:00,0.0702,3.2307,1.5367
2015-03-14 16:00:00,0.0234,3.3154,1.2221
2015-03-14 20:00:00,0.0585,3.1339,1.4399
2015-03-15 00:00:00,0.0585,5.808,1.6093
2015-03-15 04:00:00,0.0702,5.9895,1.8513
2015-03-15 08:00:00,0.0585,2.1659,1.7666
2015-03-15 12:00:00,0.0351,3.8357,1.7303
2015-03-15 16:00:00,0.0468,2.3716,1.2584
2015-03-15 20:00:00,0.0936,1.7787,1.3794
2015-03-16 00:00:00,0.0936,2.0691,1.7061
2015-03-16 04:00:00,0.0702,2.2264,1.8271
2015-03-16 08:00:00,0.0585,2.541,1.6456
2015-03-16 12:00:00,0.0819,2.2627,1.6214
2015-03-16 16:00:00,0.1053,2.0933,1.21
2015-03-16 20:00:00,0.117,1.9844,1.4399
2015-03-17 00:00:00,0.0819,1.9844,1.5972
2015-03-17 04:00:00,0.0234,2.3353,1.7424
2015-03-17 08:00:00,0.0468,2.1538,1.7303
2015-03-17 12:00:00,0.0936,2.1054,1.6093
2015-03-17 16:00:00,0.0702,2.0812,1.0406
2015-03-17 20:00:00,0.0819,1.7666,1.0164
2015-03-18 00:00:00,0.0702,1.8755,1.5972
2015-03-18 04:00:00,0.0585,2.0933,1.6698
2015-03-18 08:00:00,0.0468,2.1175,1.6214
2015-03-18 12:00:00,0.0936,2.0086,1.573
2015-03-18 16:00:00,0.0351,2.0449,1.1011
2015-03-18 20:00:00,0.117,1.694,1.21
2015-03-19 00:00:00,0.1053,1.6819,1.5125
2015-03-19 04:00:00,0.0936,2.0207,1.6093
2015-03-19 08:00:00,0.0702,1.9844,1.5004
2015-03-19 12:00:00,0.0936,1.9602,1.5004
2015-03-19 16:00:00,0.1053,1.9481,1.2705
2015-03-19 20:00:00,0.0585,1.7303,1.2826
2015-03-20 00:00:00,0.1404,1.694,1.5125
2015-03-20 04:00:00,0.1287,1.9481,1.6335
2015-03-20 08:00:00,0.1053,2.0086,1.5609
2015-03-20 12:00:00,0.117,1.936,1.5246
2015-03-20 16:00:00,0.0819,1.8997,1.2342
2015-03-20 20:00:00,0.2223,1.5125,1.1253
2015-03-21 00:00:00,0.1521,1.5609,1.5488
2015-03-21 04:00:00,0.1872,1.9481,1.6819
2015-03-21 08:00:00,0.1638,1.936,1.5609
2015-03-21 12:00:00,0.1989,1.9239,1.4883
2015-03-21 16:00:00,0.0936,1.9239,1.1737
2015-03-21 20:00:00,0.1989,1.8634,1.1132
2015-03-22 00:00:00,0.1872,1.7666,1.452
2015-03-22 04:00:00,0.1755,1.9723,1.5972
2015-03-22 08:00:00,0.1053,1.9723,1.5488
2015-03-22 12:00:00,0.0936,7.7803,1.5004
2015-03-22 16:00:00,0.0819,7.8408,1.4036
2015-03-22 20:00:00,0.1989,1.5246,1.4157
2015-03-23 00:00:00,0.1521,1.6698,1.4883
2015-03-23 04:00:00,0.1989,1.8755,1.7666
2015-03-23 08:00:00,0.1638,1.8755,1.6456
2015-03-23 12:00:00,0.1638,1.8392,1.5246
2015-03-23 16:00:00,0.2574,NaN,1.4641
2015-03-23 20:00:00,0.234,NaN,1.4762
2015-03-24 00:00:00,0.1872,1.5609,1.5488
2015-03-24 04:00:00,0.234,1.815,1.6456
2015-03-24 08:00:00,0.2691,1.8392,1.6093
2015-03-24 12:00:00,0.2223,1.7424,1.5367
2015-03-24 16:00:00,0.3393,1.8029,1.0043
2015-03-24 20:00:00,0.3276,1.5125,1.0164
2015-03-25 00:00:00,0.3393,1.5851,1.4399
2015-03-25 04:00:00,0.3276,1.7545,1.6214
2015-03-25 08:00:00,0.3393,1.7908,1.5972
2015-03-25 12:00:00,0.3159,1.6698,1.4762
2015-03-25 16:00:00,0.1755,1.694,1.1011
2015-03-25 20:00:00,0.3276,1.452,1.2221
2015-03-26 00:00:00,0.234,1.4641,1.4762
2015-03-26 04:00:00,0.2223,1.694,1.5851
2015-03-26 08:00:00,0.234,1.7182,1.573
2015-03-26 12:00:00,0.1521,1.7545,1.4883
2015-03-26 16:00:00,0.1521,1.6819,1.3673
2015-03-26 20:00:00,0.1989,1.4399,1.4036
2015-03-27 00:00:00,0.1521,1.452,1.5367
2015-03-27 04:00:00,0.1404,1.7182,1.6214
2015-03-27 08:00:00,0.0819,1.6456,1.5609
2015-03-27 12:00:00,0.0819,1.6335,1.5488
2015-03-27 16:00:00,0.0585,1.6335,1.1011
2015-03-27 20:00:00,0.0936,1.5367,1.0769
2015-03-28 00:00:00,0.0702,1.5004,1.4883
2015-03-28 04:00:00,0.0702,1.6214,1.573
2015-03-28 08:00:00,0.117,1.6456,1.5246
2015-03-28 12:00:00,0.1404,1.5851,1.4762
2015-03-28 16:00:00,0.1872,NaN,1.3068
2015-03-28 20:00:00,0.2223,1.5488,1.0285
2015-03-29 00:00:00,0.0819,1.4641,1.4641
2015-03-29 04:00:00,0.0702,5.8927,1.5851
2015-03-29 08:00:00,0.1638,1.573,1.5246
2015-03-29 12:00:00,0.0702,0.1936,1.4641
2015-03-29 16:00:00,0.0351,5.9532,1.3431
2015-03-29 20:00:00,0.0585,6.0863,1.089
2015-03-30 00:00:00,0.0468,6.5824,1.4641
2015-03-30 04:00:00,0.0585,6.3283,1.6456
2015-03-30 08:00:00,0.0702,5.8443,1.5972
2015-03-30 12:00:00,0.0585,5.5539,1.5367
2015-03-30 16:00:00,0.0468,6.1105,1.331
2015-03-30 20:00:00,0.0702,7.7319,1.0406
2015-03-31 00:00:00,0.0468,6.7881,1.5246
2015-03-31 04:00:00,0.0819,6.4856,1.5972
2015-03-31 08:00:00,0.0819,1.5488,1.5246
2015-03-31 12:00:00,0.0468,1.5004,1.5004
2015-03-31 16:00:00,0.0234,1.5246,1.1979
2015-03-31 20:00:00,0.117,1.4762,1.0527
2015-04-01 00:00:00,0.117,1.331,1.5609
2015-04-01 04:00:00,0.1053,1.4641,1.6335
2015-04-01 08:00:00,0.1404,1.5609,1.6093
2015-04-01 12:00:00,0.1404,1.5246,1.5488
2015-04-01 16:00:00,0.117,1.5367,1.0164
2015-04-01 20:00:00,0.117,1.3673,1.0648
2015-04-02 00:00:00,0.1053,1.3794,1.5367
2015-04-02 04:00:00,0.0819,1.5246,1.5972
2015-04-02 08:00:00,0.117,1.4762,1.6456
2015-04-02 12:00:00,0.0702,1.5004,1.5488
2015-04-02 16:00:00,0.0468,1.5125,1.0164
2015-04-02 20:00:00,0.1053,1.3673,1.4157
2015-04-03 00:00:00,0.1287,1.5125,1.5851
2015-04-03 04:00:00,0.1053,1.5367,1.7061
2015-04-03 08:00:00,0.1872,1.5488,1.694
2015-04-03 12:00:00,0.4095,1.5609,1.5367
2015-04-03 16:00:00,0.2808,1.5246,1.4883
2015-04-03 20:00:00,0.3159,1.3552,1.2705
2015-04-04 00:00:00,0.9009,1.3794,1.5609
2015-04-04 04:00:00,0.6669,4.2108,1.7303
2015-04-04 08:00:00,0.5265,3.7147,1.694
2015-04-04 12:00:00,0.1287,3.4243,1.5972
2015-04-04 16:00:00,0.117,1.452,1.4036
2015-04-04 20:00:00,0.2106,2.1296,1.3794
2015-04-05 00:00:00,0.2223,0.7744,1.6093
2015-04-05 04:00:00,0.1872,NaN,1.7787
2015-04-05 08:00:00,0.1989,2.4079,1.6819
2015-04-05 12:00:00,0.0702,1.4762,1.6456
2015-04-05 16:00:00,0.0936,6.0016,1.0285
2015-04-05 20:00:00,0.2106,0.8228,1.2584
2015-04-06 00:00:00,0.2691,0.8591,1.573
2015-04-06 04:00:00,0.3978,0.8712,1.694
2015-04-06 08:00:00,0.2106,0.8349,1.6214
2015-04-06 12:00:00,0.234,0.8712,1.5972
2015-04-06 16:00:00,0.1989,6.0379,1.4157
2015-04-06 20:00:00,0.1989,1.3673,1.3552
2015-04-07 00:00:00,0.234,5.8685,1.573
2015-04-07 04:00:00,0.1521,2.1538,1.6819
2015-04-07 08:00:00,0.1404,1.4399,1.6093
2015-04-07 12:00:00,0.1872,2.2627,1.573
2015-04-07 16:00:00,0.0936,2.2143,1.5246
2015-04-07 20:00:00,0.1755,2.1417,1.3915
2015-04-08 00:00:00,0.1638,2.1901,1.5972
2015-04-08 04:00:00,0.1404,2.2143,1.6456
2015-04-08 08:00:00,0.1638,2.2022,1.6335
2015-04-08 12:00:00,0.1521,2.1901,1.5972
2015-04-08 16:00:00,0.0936,2.0933,1.1737
2015-04-08 20:00:00,0.2106,1.9602,1.3068
2015-04-09 00:00:00,0.2808,1.9481,1.5488
2015-04-09 04:00:00,0.3159,2.0812,1.6819
2015-04-09 08:00:00,0.3042,1.9844,1.6819
2015-04-09 12:00:00,0.2223,1.9239,1.5851
2015-04-09 16:00:00,0.3042,1.8997,1.5367
2015-04-09 20:00:00,0.3393,1.7545,1.3915
2015-04-10 00:00:00,0.1404,1.8513,1.573
2015-04-10 04:00:00,0.1521,1.9481,1.6577
2015-04-10 08:00:00,0.1521,1.8634,1.6093
2015-04-10 12:00:00,0.1989,2.057,1.5488
2015-04-10 16:00:00,0.1053,1.694,1.1495
2015-04-10 20:00:00,0.234,1.5246,1.2584
2015-04-11 00:00:00,0.1755,1.573,1.5972
2015-04-11 04:00:00,0.1989,1.7182,1.694
2015-04-11 08:00:00,0.1638,1.6456,1.6577
2015-04-11 12:00:00,0.1872,1.5367,1.573
2015-04-11 16:00:00,0.1404,1.0769,1.452
2015-04-11 20:00:00,0.1287,1.3552,1.4278
2015-04-12 00:00:00,0.117,3.267,1.573
2015-04-12 04:00:00,0.0936,3.4122,1.6456
2015-04-12 08:00:00,0.117,2.8919,1.6093
2015-04-12 12:00:00,0.2106,2.9282,1.5367
2015-04-12 16:00:00,0.0936,3.146,1.3915
2015-04-12 20:00:00,0.2106,3.3154,1.4762
2015-04-13 00:00:00,0.1755,3.7994,1.5488
2015-04-13 04:00:00,0.2106,3.872,1.5851
2015-04-13 08:00:00,0.1989,3.3759,1.573
2015-04-13 12:00:00,0.0702,3.2549,1.5246
2015-04-13 16:00:00,0,3.5695,1.331
2015-04-13 20:00:00,0.117,4.5738,1.0769
2015-04-14 00:00:00,0.1287,4.4407,1.5246
2015-04-14 04:00:00,0.1638,4.2955,1.5488
2015-04-14 08:00:00,0.1404,3.7631,1.5246
2015-04-14 12:00:00,0.0819,3.4243,1.5246
2015-04-14 16:00:00,0.1638,3.6905,1.331
2015-04-14 20:00:00,0.1521,3.7873,1.3794
2015-04-15 00:00:00,0.1521,4.4649,1.5488
